AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
-27,-365,16536,0,-9,2
-64,-395,16511,1,-9,1
-51,-377,16519,0,-9,0
-33,-367,16533,-1,-10,1
-42,-380,16542,0,-9,1
-46,-376,16545,0,-9,2
-31,-386,16527,0,-9,1
-60,-381,16539,-1,-11,2
-40,-373,16529,1,-11,3
-48,-370,16512,1,-9,2
-33,-384,16535,-1,-9,2
-67,-386,16531,-1,-11,1
-47,-397,16520,0,-8,2
-45,-384,16530,1,-9,1
-66,-403,16512,-1,-10,1
-56,-398,16511,-1,-9,1
-41,-381,16533,1,-10,0
-50,-383,16525,-1,-9,0
-33,-375,16540,0,-9,4
-43,-389,16524,-2,-10,0
-25,-375,16549,-1,-8,-1
-33,-383,16525,0,-9,1
-39,-371,16528,-1,-9,1
-34,-374,16540,-1,-11,0
-38,-371,16539,0,-10,1
-41,-381,16509,1,-9,0
-18,-361,16508,0,-11,0
-24,-382,16536,-1,-11,2
-33,-372,16524,0,-11,0
-45,-360,16527,0,-10,1
-48,-367,16523,0,-9,1
-43,-380,16523,1,-10,1
-31,-374,16538,0,-10,0
-35,-387,16538,0,-9,1
-41,-354,16546,-3,-10,0
-46,-390,16519,-1,-10,-1
-51,-401,16534,-1,-10,1
-30,-377,16524,-1,-8,0
-57,-388,16534,0,-10,1
-47,-378,16528,-2,-10,2
-39,-371,16532,0,-9,2
-44,-388,16521,0,-11,2
-47,-382,16522,0,-9,1
-70,-397,16534,0,-8,3
-33,-378,16529,0,-11,2
-36,-388,16525,0,-10,1
-54,-386,16520,-1,-8,1
-59,-388,16535,1,-10,1
-37,-376,16559,-1,-10,0
-32,-360,16533,0,-10,2
-44,-383,16527,0,-10,1
-47,-396,16518,-1,-9,2
-41,-390,16518,-2,-9,2
-40,-382,16543,0,-10,0
-41,-378,16528,-1,-10,1
-49,-373,16547,-3,-9,1
-47,-381,16513,-1,-9,1
-42,-386,16546,-1,-8,1
-51,-380,16531,-3,-11,0
-65,-401,16525,-1,-11,0
-50,-389,16539,-1,-9,0
-43,-370,16529,-2,-10,1
-54,-371,16528,-1,-9,2
-47,-379,16530,1,-10,0
-44,-377,16522,1,-10,2
-63,-400,16513,0,-10,0
-52,-388,16525,1,-9,1
-28,-379,16516,0,-10,2
-54,-380,16517,0,-10,2
-40,-385,16535,1,-9,2
-54,-375,16539,-1,-10,0
-61,-384,16519,-1,-10,0
-33,-383,16511,2,-10,1
-38,-397,16535,-2,-10,1
-45,-399,16507,0,-9,0
-35,-411,16517,0,-10,4
-37,-379,16520,-2,-10,2
-34,-390,16517,-2,-9,1
-42,-392,16542,-2,-9,1
-38,-377,16519,1,-10,0
-54,-379,16511,0,-10,2
-45,-384,16533,1,-9,-1
-43,-387,16518,1,-10,2
-31,-396,16522,1,-10,0
-37,-386,16540,-2,-9,1
-62,-386,16506,0,-11,1
-37,-379,16529,0,-9,0
-45,-389,16521,-1,-11,0
-26,-376,16525,0,-10,2
-51,-377,16520,1,-9,1
-45,-372,16530,0,-9,0
-55,-371,16515,1,-8,0
-48,-387,16518,-1,-10,0
-50,-387,16521,-1,-8,1
-64,-373,16532,-1,-9,0
-48,-386,16519,2,-9,2
-60,-369,16524,0,-9,2
-48,-365,16535,-1,-8,1
-56,-386,16517,1,-9,-1
-31,-370,16520,2,-10,0
-37,-387,16523,0,-9,2
-71,-385,16528,0,-9,0
-42,-380,16526,-2,-9,0
-66,-385,16524,1,-10,1
-23,-382,16522,1,-9,2
-50,-375,16532,-1,-9,0
-44,-386,16523,0,-8,0
-49,-379,16535,1,-9,1
-43,-381,16535,0,-9,2
-54,-390,16526,2,-9,2
-40,-387,16525,-2,-10,1
-48,-374,16521,-1,-11,0
-34,-387,16524,-1,-11,1
-31,-370,16524,-1,-10,-1
-39,-381,16529,-1,-9,-1
-40,-380,16505,-1,-10,1
-34,-380,16539,0,-9,1
-50,-375,16521,0,-8,-1
-22,-384,16529,-2,-9,0
-51,-379,16517,1,-10,0
-56,-368,16533,1,-8,2
-59,-388,16505,-2,-10,1
-51,-371,16532,-1,-10,1
-45,-389,16519,0,-9,2
-33,-389,16537,0,-10,3
-31,-375,16518,1,-11,2
-48,-389,16531,-1,-9,1
-53,-386,16526,1,-9,0
-65,-386,16540,1,-11,2
-55,-401,16511,0,-10,0
-30,-369,16524,-1,-10,1
-38,-380,16523,-1,-10,2
-40,-396,16516,-1,-9,2
-48,-385,16519,0,-9,1
-32,-376,16532,-2,-10,1
-35,-380,16535,0,-10,3
-51,-401,16514,2,-9,-1
-49,-395,16512,0,-10,0
-42,-383,16523,0,-8,1
-45,-380,16521,1,-9,0
-67,-398,16527,-1,-10,1
-33,-394,16533,-1,-10,2
-31,-389,16560,1,-9,1
-43,-388,16514,0,-10,1
-46,-387,16516,-1,-10,-1
-31,-384,16530,-1,-10,0
-47,-368,16525,0,-9,0
-41,-378,16532,1,-10,0
-27,-389,16542,-3,-11,2
-46,-407,16525,-1,-10,0
-45,-398,16522,1,-9,0
-27,-373,16534,-1,-10,0
-39,-363,16540,1,-10,2
-48,-381,16531,0,-9,0
-32,-374,16538,0,-10,0
-52,-392,16523,0,-10,2
-62,-388,16542,0,-11,0
-40,-391,16531,0,-10,0
-43,-401,16514,0,-11,-1
-37,-373,16523,0,-10,2
-46,-368,16524,-2,-10,1
-36,-397,16525,0,-10,0
-52,-369,16514,-1,-9,0
-42,-383,16516,-1,-10,0
-18,-390,16541,0,-10,2
-28,-384,16544,0,-12,1
-68,-366,16534,0,-10,0
-58,-392,16522,0,-10,1
-49,-406,16530,-2,-12,1
-57,-393,16528,1,-9,1
-65,-416,16497,1,-12,1
-34,-393,16524,-1,-8,0
-42,-401,16525,0,-10,2
-69,-382,16526,-1,-11,3
-34,-380,16523,0,-9,0
-44,-381,16526,0,-10,1
-32,-379,16526,0,-10,1
-36,-384,16513,0,-9,1
-30,-397,16530,0,-10,2
-26,-386,16527,0,-9,2
-46,-399,16535,1,-10,0
-56,-382,16538,1,-9,0
-39,-399,16543,0,-11,2
-19,-375,16525,-2,-9,1
-33,-392,16529,0,-11,1
-45,-376,16532,0,-11,1
-31,-380,16526,0,-10,2
-43,-381,16525,0,-11,2
-39,-386,16541,0,-10,-1
-45,-384,16533,0,-9,1
-29,-366,16541,0,-11,2
-45,-370,16519,0,-10,-1
-43,-388,16534,1,-9,1
-63,-398,16534,1,-10,1
-44,-387,16540,-2,-10,1
-50,-370,16525,-1,-9,0
-24,-388,16533,1,-10,0
-45,-394,16522,-1,-10,0
-42,-378,16527,-2,-10,2
-56,-394,16523,-1,-10,0
-36,-403,16516,-1,-9,2
-43,-371,16535,2,-11,0
-55,-388,16524,1,-11,1
-41,-387,16525,0,-8,0
-43,-377,16532,1,-10,1
-42,-366,16541,-1,-8,2
-28,-392,16531,1,-8,0
-34,-376,16523,-1,-9,1
-32,-386,16543,0,-10,2
-52,-391,16528,-3,-11,1
-68,-399,16515,1,-11,1
-40,-401,16517,-1,-8,1
-49,-389,16525,-1,-9,0
-44,-385,16530,-1,-11,2
-62,-381,16522,-1,-11,-1
-40,-381,16523,0,-10,2
-61,-407,16526,-1,-9,4
-50,-388,16531,-1,-9,1
-68,-386,16522,0,-10,3
-41,-380,16530,-1,-9,1
-42,-381,16532,1,-11,1
-54,-388,16526,0,-12,0
-35,-374,16533,-1,-12,2
-51,-384,16523,-1,-10,0
-23,-377,16547,-1,-9,1
-62,-390,16520,0,-10,0
-36,-381,16527,-1,-10,2
-75,-380,16531,-2,-10,0
-38,-366,16534,-3,-10,0
-57,-380,16527,-1,-10,1
-62,-397,16525,0,-11,0
-65,-397,16524,0,-8,2
-39,-381,16511,-1,-10,1
-42,-385,16543,0,-9,2
-31,-384,16528,0,-10,3
-55,-388,16498,0,-10,1
-38,-369,16525,1,-9,1
-57,-386,16525,-1,-11,1
-43,-393,16528,0,-9,0
-68,-389,16513,-1,-9,1
-42,-377,16518,1,-11,1
-45,-385,16518,-1,-9,-1
-54,-383,16519,-1,-9,2
-41,-402,16528,-2,-10,1
-37,-379,16522,0,-12,0
-37,-369,16522,-1,-10,1
-54,-378,16528,0,-10,0
-35,-373,16512,-1,-9,-1
-49,-376,16535,-2,-9,2
-57,-380,16530,-1,-10,1
-49,-392,16516,0,-11,1
-59,-381,16530,-1,-10,1
-40,-384,16517,0,-9,1
-48,-381,16532,-1,-9,1
-36,-362,16519,0,-9,2
-47,-377,16528,-2,-10,2
-60,-383,16530,-1,-10,0
-52,-376,16539,0,-9,-1
-46,-376,16514,0,-10,2
-49,-386,16527,-2,-11,1
-44,-391,16524,0,-9,0
-56,-397,16511,1,-10,2
-48,-379,16524,-1,-9,0
-43,-397,16536,1,-10,-1
-52,-403,16525,0,-10,0
-42,-398,16538,0,-9,2
-54,-386,16531,-1,-10,2
-62,-374,16535,-1,-10,1
-39,-382,16525,0,-8,0
-43,-390,16529,0,-11,0
-31,-393,16514,-1,-9,0
-35,-387,16535,0,-10,1
-45,-380,16536,-1,-9,2
-37,-390,16531,-1,-11,-1
-42,-379,16521,0,-9,2
-32,-389,16533,0,-9,1
-39,-368,16532,1,-10,2
-47,-396,16513,0,-9,1
-43,-387,16519,-1,-11,-1
-61,-387,16518,-2,-10,0
-45,-383,16533,-1,-9,1
-41,-389,16534,1,-9,1
-37,-386,16520,1,-10,2
-36,-376,16515,1,-9,1
-29,-385,16526,-2,-11,2
-64,-392,16537,0,-10,1
-48,-388,16536,0,-10,1
-28,-369,16520,-2,-11,1
-65,-388,16515,-1,-10,1
-34,-380,16530,-1,-10,1
-55,-390,16534,0,-11,0
-44,-373,16525,-1,-11,0
-34,-402,16530,1,-10,2
-43,-406,16512,0,-10,1
-43,-374,16536,-1,-9,1
-42,-390,16544,0,-8,1
-34,-368,16537,0,-9,1
-44,-371,16530,1,-8,2
-23,-372,16527,1,-10,-1
-38,-377,16517,0,-10,1
-42,-394,16532,-1,-10,2
-61,-398,16521,0,-9,1
-52,-384,16503,-1,-10,0
-46,-381,16521,-1,-10,0
-41,-388,16539,2,-10,2
-38,-375,16527,0,-10,0
-48,-383,16515,0,-12,0
-62,-384,16522,-1,-11,2
-53,-378,16511,0,-9,2
-42,-408,16522,0,-10,1
-42,-381,16532,0,-10,0
-55,-376,16504,-1,-11,1
-51,-391,16530,1,-11,1
-49,-393,16512,1,-9,1
-41,-383,16534,1,-8,2
-23,-387,16530,-1,-8,1
-40,-366,16542,0,-10,1
-38,-387,16507,1,-10,1
-48,-383,16545,2,-9,3
-61,-388,16542,-1,-9,2
-54,-390,16522,0,-9,1
-53,-391,16532,0,-9,0
-23,-387,16519,-1,-10,1
-47,-392,16524,-1,-11,0
-53,-393,16520,-1,-8,2
-53,-387,16501,1,-10,0
-42,-401,16501,1,-11,1
-47,-386,16512,0,-11,-1
-47,-374,16527,-1,-10,3
-38,-375,16524,2,-10,1
-38,-386,16529,-1,-10,1
-30,-377,16526,0,-9,0
-52,-377,16532,0,-11,2
-53,-393,16540,0,-11,1
-44,-391,16532,-1,-9,0
-29,-387,16544,2,-11,1
-44,-383,16540,-1,-9,2
-54,-388,16515,-2,-10,0
-48,-388,16536,1,-12,1
-38,-387,16514,1,-10,2
-48,-382,16508,-1,-10,1
-43,-372,16530,-1,-11,2
-31,-387,16526,-2,-11,1
-53,-374,16519,0,-8,0
-32,-381,16531,0,-10,1
-22,-382,16527,0,-9,2
-56,-397,16541,0,-10,1
-58,-379,16525,-1,-8,1
-48,-391,16528,0,-11,2
-28,-375,16527,-1,-9,1
-44,-398,16524,-2,-10,1
-48,-381,16520,-1,-10,1
-48,-402,16509,0,-9,0
-47,-387,16506,0,-11,2
-38,-378,16525,0,-10,2
-64,-395,16519,1,-10,-1
-35,-389,16510,1,-9,0
-60,-395,16531,-1,-10,0
-69,-398,16504,1,-10,1
-59,-392,16526,-1,-10,1
-49,-386,16507,-2,-9,1
-77,-394,16511,-2,-8,0
-39,-393,16529,0,-10,0
-46,-386,16511,0,-9,1
-58,-387,16533,1,-12,1
-25,-376,16526,0,-8,1
-50,-400,16526,0,-10,2
-50,-389,16540,0,-11,1
-35,-380,16519,0,-10,0
-39,-371,16524,0,-13,2
-62,-393,16524,-1,-11,0
-49,-406,16535,-2,-11,1
-64,-385,16528,0,-10,1
-35,-379,16537,-1,-10,0
-43,-383,16531,2,-9,1
-62,-388,16538,0,-12,1
-39,-371,16524,0,-9,1
-39,-384,16547,0,-11,2
-46,-365,16516,-2,-10,0
-44,-380,16528,1,-11,2
-40,-396,16522,1,-10,1
-47,-365,16527,-1,-11,1
-51,-384,16521,-2,-9,1
-17,-377,16526,0,-11,3
-24,-394,16534,0,-10,1
-32,-386,16513,-1,-9,-1
-35,-373,16554,0,-11,1
-51,-385,16530,0,-10,1
-83,-391,16515,1,-10,1
-43,-373,16518,0,-10,1
-57,-386,16525,0,-10,0
-60,-372,16528,0,-9,0
-36,-393,16518,0,-11,0
-39,-382,16545,-2,-11,1
-44,-407,16530,-1,-10,1
-28,-396,16532,1,-11,0
-50,-387,16513,-2,-9,0
-64,-393,16516,-1,-10,0
-44,-379,16530,-1,-12,1
-45,-379,16520,-1,-9,0
-43,-389,16549,-1,-9,0
-49,-369,16527,-1,-9,1
-34,-386,16533,1,-10,3
-32,-379,16521,0,-10,2
-55,-359,16517,-1,-11,1
-46,-375,16536,0,-11,1
-40,-391,16527,-1,-9,1
-54,-386,16535,-3,-11,1
-72,-389,16528,0,-9,-1
-45,-385,16522,-3,-9,2
-40,-384,16533,-1,-11,1
-48,-387,16533,1,-10,2
-25,-377,16523,0,-10,1
-63,-392,16516,-3,-9,2
-36,-382,16536,-1,-11,1
-51,-386,16518,-2,-10,-1
-54,-383,16530,0,-10,0
-43,-402,16516,2,-10,0
-47,-399,16530,1,-9,1
-34,-376,16543,-2,-9,1
-39,-381,16524,0,-9,0
-48,-389,16515,-1,-10,0
-40,-366,16532,-2,-10,1
-60,-404,16522,-1,-9,2
-53,-391,16532,1,-10,2
-59,-374,16513,0,-11,2
-31,-371,16524,-1,-9,0
-45,-363,16532,2,-12,1
-37,-359,16529,-1,-11,0
-35,-387,16525,1,-10,1
-48,-390,16529,0,-10,1
-47,-393,16516,-2,-10,1
-50,-373,16520,0,-10,1
-38,-388,16542,0,-10,0
-46,-377,16533,0,-11,1
-55,-367,16519,-2,-10,1
-39,-372,16539,0,-10,3
-46,-381,16533,1,-10,1
-18,-377,16550,1,-12,1
-41,-379,16527,1,-9,1
-51,-396,16512,-1,-10,1
-51,-382,16527,2,-10,1
-42,-373,16545,-2,-10,0
-29,-367,16533,-2,-10,2
-39,-387,16539,0,-11,0
-54,-383,16524,0,-9,1
-29,-371,16558,0,-10,1
-31,-382,16542,1,-11,2
-55,-377,16530,2,-9,1
-33,-380,16542,-1,-10,2
-43,-366,16524,0,-9,-1
-39,-375,16539,-1,-11,0
-46,-383,16522,-1,-11,-1
-67,-393,16555,-1,-11,2
-38,-389,16565,-1,-11,1
-23,-360,16559,0,-11,1
-44,-374,16549,0,-11,2
-47,-372,16527,-4,-9,1
-43,-379,16538,0,-9,0
-48,-381,16522,0,-10,1
-36,-388,16527,-1,-11,1
-30,-380,16536,0,-11,1
-47,-379,16536,-2,-9,1
-48,-379,16537,1,-10,-1
-40,-387,16506,0,-11,2
-39,-369,16540,-1,-10,0
-43,-391,16535,-1,-10,0
-33,-369,16550,-2,-11,0
-40,-366,16525,-2,-11,2
-42,-392,16531,0,-11,3
-38,-388,16546,0,-10,1
-34,-369,16525,-1,-10,1
-35,-365,16531,-1,-11,0
-48,-378,16527,-3,-11,1
-44,-379,16521,-1,-11,0
-38,-379,16534,0,-9,2
-52,-387,16523,1,-10,0
-16,-395,16513,1,-10,0
-44,-375,16537,0,-11,1
-60,-397,16512,-2,-11,0
-35,-390,16524,-1,-9,0
-52,-395,16531,0,-9,1
-53,-392,16533,-1,-11,1
-49,-369,16529,1,-9,1
-34,-372,16521,0,-10,1
-20,-391,16544,0,-10,2
-36,-372,16511,-2,-10,2
-52,-389,16524,1,-10,2
-52,-398,16534,1,-9,-1
-62,-367,16519,1,-11,2
-61,-394,16528,-2,-10,2
-52,-389,16542,1,-10,-1
-44,-384,16539,-1,-9,1
-54,-389,16527,-1,-11,0
-36,-365,16537,0,-7,0
-42,-367,16531,-1,-9,1
-43,-375,16523,1,-10,2
-27,-376,16552,-2,-9,1
-25,-379,16517,0,-10,0
-49,-400,16514,-1,-10,3
-41,-373,16529,1,-8,1
-42,-385,16519,-1,-10,2
-39,-388,16533,0,-9,2
-23,-380,16538,-1,-12,1
-30,-369,16535,0,-10,2
-35,-382,16545,-2,-10,1
-41,-404,16533,1,-11,3
-37,-385,16534,2,-9,1
-48,-381,16532,1,-10,3
-37,-370,16537,0,-11,-1
-59,-386,16525,0,-11,2
-17,-366,16523,-2,-10,1
-42,-377,16531,0,-10,1
-54,-373,16526,-1,-10,1
-43,-370,16526,1,-10,1
-21,-404,16525,-1,-9,2
-46,-370,16527,0,-9,0
-34,-382,16525,0,-10,3
-54,-388,16539,0,-10,2
-25,-373,16529,-1,-10,1
-54,-386,16518,1,-11,2
-67,-387,16518,0,-11,2
-37,-373,16525,0,-12,0
-45,-384,16542,-1,-10,1
-52,-388,16527,-1,-11,0
-38,-385,16520,-1,-10,0
-44,-386,16513,0,-11,1
-38,-384,16521,0,-9,2
-38,-388,16522,0,-10,0
-55,-372,16529,0,-9,1
-40,-408,16530,0,-9,1
-67,-389,16527,0,-10,0
-45,-390,16538,-1,-9,0
-56,-399,16525,0,-11,2
-42,-388,16530,-1,-10,1
-33,-382,16527,-1,-10,0
-53,-374,16516,-1,-10,0
-44,-390,16522,-1,-11,1
-52,-367,16524,0,-11,0
-51,-381,16532,1,-8,2
-27,-386,16520,2,-10,1
-15,-395,16520,-2,-11,1
-52,-359,16544,-1,-9,1
-40,-380,16526,-2,-8,1
-28,-386,16526,-1,-8,0
-42,-383,16524,-1,-10,1
-41,-392,16530,0,-11,2
-49,-400,16532,-1,-10,3
-49,-368,16529,1,-9,1
-40,-371,16537,1,-9,0
-45,-361,16538,-1,-9,2
-43,-374,16525,1,-9,2
-36,-412,16518,1,-11,2
-47,-389,16526,1,-10,0
-38,-385,16520,-1,-9,1
-35,-382,16547,-2,-10,0
-17,-379,16546,0,-11,0
-43,-372,16538,-1,-12,1
-48,-379,16525,0,-11,1
-24,-372,16538,-2,-9,1
-41,-378,16530,0,-10,0
-59,-387,16501,0,-11,1
-26,-370,16525,-1,-10,1
-54,-373,16515,-1,-11,2
-36,-375,16530,0,-11,1
-44,-370,16531,-1,-9,2
-42,-384,16536,-1,-11,2
-44,-407,16524,1,-9,0
-60,-388,16530,-2,-10,-1
-37,-376,16523,0,-11,1
-51,-421,16515,1,-10,1
-40,-378,16534,-1,-8,2
-35,-381,16532,1,-10,2
-59,-384,16519,0,-10,1
-33,-382,16528,-1,-9,1
-47,-382,16538,-1,-10,1
-53,-381,16535,-1,-11,1
-39,-380,16521,0,-9,0
-38,-370,16538,2,-12,1
-46,-392,16536,-1,-9,1
-32,-374,16531,-1,-11,1
-56,-395,16526,-1,-11,2
-47,-363,16526,-1,-9,3
-44,-384,16544,-1,-9,1
-28,-381,16519,-1,-10,1
-55,-369,16534,0,-10,0
-50,-375,16532,0,-9,1
-51,-391,16527,1,-11,1
-38,-377,16542,-1,-9,2
-31,-379,16545,0,-10,2
-49,-385,16526,1,-11,1
-56,-373,16549,-1,-10,-1
-30,-367,16532,0,-10,0
-48,-388,16511,-2,-8,0
-28,-384,16541,0,-12,1
-48,-391,16510,0,-11,0
-28,-368,16528,-1,-10,1
-33,-368,16523,1,-10,1
-35,-379,16517,-2,-11,2
-31,-382,16537,-1,-11,1
-19,-378,16527,-1,-10,0
-39,-380,16528,0,-12,2
-41,-372,16526,1,-10,3
-36,-370,16523,-2,-9,1
-48,-389,16547,1,-10,1
-57,-369,16510,0,-10,1
-36,-397,16506,0,-10,0
-57,-382,16525,-3,-9,0
-59,-399,16516,-2,-9,2
-43,-393,16514,1,-9,2
-40,-388,16513,1,-9,1
-56,-371,16518,1,-10,2
-49,-389,16534,1,-10,2
-47,-406,16534,-1,-10,0
-46,-389,16529,1,-11,1
-40,-357,16547,0,-10,-1
-40,-370,16524,2,-12,1
-37,-381,16528,0,-10,1
-59,-395,16531,1,-9,2
-43,-384,16544,-1,-11,0
-52,-379,16538,2,-10,0
-38,-393,16522,0,-10,1
-34,-371,16538,0,-10,0
-48,-400,16541,-1,-10,2
-48,-401,16514,0,-11,1
-39,-369,16540,1,-10,0
-31,-382,16521,-1,-10,1
-35,-365,16553,1,-10,1
-48,-383,16524,-2,-9,2
-47,-392,16539,1,-11,2
-56,-400,16533,1,-9,0
-31,-377,16542,0,-11,2
-18,-381,16535,-1,-8,3
-28,-381,16524,-3,-9,1
-35,-388,16534,1,-10,1
-47,-391,16532,-1,-11,1
-50,-410,16508,-1,-12,-1
-43,-401,16528,0,-11,0
-51,-373,16538,1,-9,2
-40,-380,16534,-1,-11,1
-51,-377,16534,0,-12,2
-41,-384,16528,-1,-10,2
-51,-383,16542,1,-11,1
-19,-378,16541,0,-9,3
-38,-376,16528,1,-10,1
-49,-397,16510,0,-11,0
-42,-378,16533,-1,-7,2
-49,-390,16515,2,-10,1
-64,-391,16522,-2,-11,1
-26,-375,16537,1,-11,-1
-46,-372,16548,-2,-10,0
-58,-388,16519,-1,-11,0
-43,-378,16532,2,-11,0
-50,-361,16543,0,-8,1
-30,-369,16516,2,-11,2
-58,-385,16529,0,-9,1
-62,-373,16542,-1,-10,2
-41,-379,16526,0,-12,2
-21,-367,16531,0,-8,1
-55,-392,16527,0,-11,2
-23,-383,16520,-1,-10,2
-56,-389,16529,1,-10,2
-37,-393,16511,1,-10,2
-47,-382,16523,-1,-9,0
-44,-378,16539,-1,-10,3
-38,-404,16525,-1,-9,0
-47,-376,16525,-1,-10,1
-35,-383,16539,0,-11,1
-38,-372,16511,-2,-11,0
-39,-368,16532,1,-12,1
-33,-376,16527,1,-10,1
-49,-402,16525,-1,-10,1
-38,-392,16528,-2,-11,1
-32,-377,16529,0,-10,2
-30,-381,16524,1,-9,1
-21,-376,16529,2,-10,1
-50,-382,16517,-1,-10,3
-40,-376,16556,0,-11,3
-49,-390,16519,-1,-9,2
-11,-378,16537,1,-11,1
-36,-376,16509,1,-11,2
-52,-403,16525,-1,-11,0
-44,-398,16517,0,-9,2
-56,-390,16517,1,-9,1
-35,-384,16530,-1,-11,-1
-55,-376,16537,-1,-10,1
-50,-406,16519,1,-10,1
-46,-392,16543,0,-9,0
-37,-389,16530,0,-11,1
-39,-377,16528,-1,-10,2
-36,-403,16525,0,-9,0
-52,-377,16555,0,-10,-1
-41,-381,16523,0,-10,1
-30,-374,16536,-1,-10,-1
-36,-379,16532,-1,-9,1
-36,-366,16548,1,-11,2
-35,-373,16549,1,-10,1
-45,-384,16525,0,-10,1
-49,-384,16544,0,-9,1
-39,-389,16533,-2,-9,1
-22,-375,16535,0,-11,-1
-35,-378,16527,0,-10,1
-26,-380,16540,0,-9,0
-31,-383,16534,0,-11,2
-32,-389,16531,0,-9,0
-46,-371,16526,-1,-11,1
-56,-381,16541,-1,-9,2
-27,-375,16529,0,-10,2
-49,-378,16524,-2,-10,2
-41,-381,16524,2,-10,0
-43,-377,16537,1,-11,1
-43,-385,16532,-2,-10,4
-45,-393,16521,-1,-10,1
-33,-373,16546,0,-11,0
-29,-374,16531,0,-10,1
-22,-379,16547,0,-12,0
-62,-389,16520,-1,-10,1
-36,-392,16528,0,-10,0
-46,-379,16529,0,-10,-1
-38,-387,16517,1,-11,2
-44,-372,16526,0,-9,1
-53,-378,16538,-1,-10,-1
-32,-371,16534,0,-12,2
-34,-368,16526,1,-10,1
-30,-378,16544,0,-11,2
-36,-392,16535,1,-10,2
-23,-385,16539,0,-10,0
-41,-383,16535,0,-11,2
-24,-371,16533,0,-10,2
-41,-397,16532,0,-11,1
-38,-386,16549,1,-9,2
-33,-380,16546,-1,-11,1
-33,-393,16529,-1,-10,2
-25,-381,16525,1,-10,1
-29,-382,16529,0,-10,1
-44,-400,16529,-1,-9,1
-25,-385,16513,-1,-11,1
-40,-379,16529,-1,-11,-1
-48,-373,16536,1,-10,1
-39,-378,16523,0,-10,3
-47,-401,16526,-2,-11,-1
-49,-382,16518,1,-11,0
-26,-380,16530,-1,-10,-1
-55,-377,16522,-1,-9,2
-43,-371,16544,-2,-10,2
-37,-403,16536,1,-10,1
-42,-380,16529,1,-11,3
-36,-371,16541,0,-11,0
-39,-372,16525,1,-10,1
-55,-386,16533,0,-11,2
-42,-392,16531,-1,-8,1
-32,-370,16550,-2,-10,1
-40,-381,16522,1,-10,0
-48,-377,16528,-2,-8,0
-28,-372,16552,0,-10,1
-42,-362,16541,1,-11,2
-27,-390,16520,0,-9,-1
-34,-377,16547,0,-9,0
-48,-385,16536,1,-10,1
-37,-385,16520,-2,-10,0
-25,-393,16519,1,-9,2
-58,-389,16521,-1,-10,-1
-43,-388,16526,0,-9,0
-30,-386,16527,0,-10,0
-51,-380,16539,1,-10,1
-25,-391,16547,0,-9,0
-46,-387,16541,0,-9,0
-45,-367,16544,1,-10,2
-20,-381,16537,0,-10,0
-29,-368,16530,0,-10,1
-35,-367,16539,-3,-10,1
-68,-366,16524,-1,-10,1
-29,-386,16516,-1,-9,1
-29,-393,16512,1,-9,1
-33,-377,16503,0,-9,0
-55,-387,16546,-1,-10,0
-55,-382,16518,0,-11,1
-40,-381,16514,0,-9,2
-45,-386,16542,-1,-11,0
-44,-376,16542,0,-10,0
-34,-381,16533,0,-10,1
-35,-369,16540,1,-10,2
-29,-387,16549,1,-11,2
-51,-391,16529,-2,-9,0
-42,-393,16533,-1,-11,3
-37,-400,16521,-1,-10,0
-35,-384,16530,1,-9,0
-23,-390,16536,0,-9,1
-37,-373,16521,0,-10,2
-30,-390,16535,0,-11,1
-39,-375,16530,-1,-12,-1
-36,-383,16532,1,-11,1
